timestamp,update,policy_loss,value_loss,entropy,kl_div,returns_mean,advantages_mean,batch_size,epochs_completed,entropy_coef,exploration_boosted,best_return,updates_since_improvement,value_pred_denorm_mean,value_residual_mean
2025-12-14T18:58:35.079924,24,-0.008474789559841156,0.205327570438385,1.3824195861816406,0.013415701687335968,-0.23527339100837708,-0.026476390659809113,64,1,0.015,False,-0.21488331258296967,11,-0.2704482078552246,-0.035174816846847534
2025-12-14T18:58:35.159017,25,0.14554527401924133,0.07184930145740509,1.3826215267181396,0.0038689039647579193,-0.3250732421875,-0.1808290332555771,64,1,0.015,False,-0.21488331258296967,12,-0.2736705541610718,0.05140268802642822
2025-12-14T18:58:35.250108,26,0.10072632133960724,0.12949760258197784,1.3823667764663696,0.00186866894364357,-0.291513592004776,-0.1276027262210846,64,1,0.015,False,-0.21488331258296967,13,-0.27437448501586914,0.01713910698890686
2025-12-14T18:58:35.332924,27,-0.00842205435037613,0.10643253475427628,1.381468415260315,0.004272883757948875,-0.28595179319381714,-0.02458012104034424,64,1,0.015,False,-0.21488331258296967,14,-0.27555233240127563,0.010399460792541504
2025-12-14T18:58:35.415267,28,-0.13577304780483246,0.02788698300719261,1.3821206092834473,0.0020227599889039993,-0.309420108795166,0.10859961807727814,64,1,0.015,False,-0.21488331258296967,15,-0.2790977954864502,0.03032231330871582
2025-12-14T18:58:35.501446,29,-0.013338390737771988,0.10696707665920258,1.381834864616394,0.017099982127547264,-0.28667330741882324,-0.012144893407821655,64,1,0.015,False,-0.21488331258296967,16,-0.2833409309387207,0.003332376480102539
2025-12-14T18:58:35.583808,30,-0.012873683124780655,0.07334955781698227,1.3811829090118408,-0.009188754484057426,-0.3235664367675781,-0.015306271612644196,64,1,0.015,False,-0.21488331258296967,17,-0.28401222825050354,0.039554208517074585
2025-12-14T18:58:35.677775,31,-0.03251338005065918,0.15903998911380768,1.3818702697753906,0.0017358064651489258,-0.2440146952867508,-0.012335477396845818,64,1,0.015,False,-0.21488331258296967,18,-0.28511834144592285,-0.04110364615917206
2025-12-14T18:58:35.759887,32,-0.05177437141537666,0.16080915927886963,1.3814327716827393,0.008313558995723724,-0.25423672795295715,0.019338712096214294,64,1,0.015,False,-0.21488331258296967,19,-0.2841704785823822,-0.02993375062942505
2025-12-14T18:58:35.843487,33,0.10609288513660431,0.025776434689760208,1.3812053203582764,-0.025324910879135132,-0.3316962718963623,-0.1240013986825943,64,1,0.015,False,-0.21488331258296967,20,-0.2880004048347473,0.04369586706161499
