timestamp,update,policy_loss,value_loss,entropy,kl_div,returns_mean,advantages_mean,batch_size,epochs_completed,entropy_coef,exploration_boosted,best_return,updates_since_improvement
2025-11-16T19:08:09.543532,1381,5.785156531601388e-07,1.0091906785964966,0.728710412979126,-2.778628243049752e-07,34.147438049316406,-4.207386794519152e-08,1088,1,0.02,False,34.147438049316406,0
2025-11-16T19:08:10.578737,1382,-0.0003452622040640563,5.230698585510254,0.673028826713562,0.0002963489678222686,86.7470474243164,4.7303597483505655e-08,1129,1,0.02,False,86.7470474243164,0
2025-11-16T19:08:11.866051,1383,-0.0005204554763622582,6.131531238555908,0.7065700888633728,4.872840509051457e-05,58.90470886230469,2.530479115137041e-08,1206,1,0.02,False,86.7470474243164,1
2025-11-16T19:08:13.154511,1384,-6.68023931211792e-05,4.395687580108643,0.6992894411087036,0.00023422414960805327,68.30900573730469,1.2466331078542225e-08,1224,1,0.02,False,86.7470474243164,2
2025-11-16T19:08:14.188656,1385,0.00020861763914581388,2.540203809738159,0.6826128959655762,0.000736891059204936,44.29029083251953,-3.67504568998811e-08,1038,1,0.02,False,86.7470474243164,3
2025-11-16T19:08:15.473926,1386,-0.00028494326397776604,4.8249406814575195,0.6932259202003479,0.0003830745699815452,54.22523880004883,3.422648475748247e-08,1226,1,0.02,False,86.7470474243164,4
2025-11-16T19:08:16.760617,1387,0.00012171508569736034,8.972188949584961,0.7032753229141235,-0.0001663159637246281,83.94924926757812,-2.5601995190527305e-08,1192,1,0.02,False,86.7470474243164,5
2025-11-16T19:08:17.788551,1388,-0.0005255388678051531,1.870794415473938,0.6879733204841614,0.0020462744869291782,50.084388732910156,-5.512568179710797e-09,1038,1,0.02,False,86.7470474243164,6
2025-11-16T19:08:19.074799,1389,-4.3365624151192605e-05,5.942905902862549,0.6887249946594238,0.00026063912082463503,80.73167419433594,6.773473870680391e-08,1239,1,0.02,False,86.7470474243164,7
2025-11-16T19:08:20.365271,1390,0.0006477035931311548,2.0568034648895264,0.7035526633262634,-0.00027385636349208653,42.18185043334961,-4.1528586791628186e-08,1286,1,0.02,False,86.7470474243164,8
2025-11-16T19:08:21.649579,1391,-0.00045118341222405434,15.810548782348633,0.656589925289154,0.001067653065547347,129.9513702392578,5.4541509086902806e-08,1189,1,0.02,False,129.9513702392578,0
2025-11-16T19:08:22.935606,1392,1.6347624409718264e-07,4.9788899421691895,0.6949759721755981,-8.680781888870115e-07,69.12858581542969,-4.228484584700709e-08,1263,1,0.02,False,129.9513702392578,1
2025-11-16T19:08:24.220861,1393,0.00028123660013079643,9.521188735961914,0.6674288511276245,-0.0003836912219412625,120.744140625,-4.216927251832203e-08,1176,1,0.02,False,129.9513702392578,2
2025-11-16T19:08:25.251032,1394,0.00018034144886769354,2.265491008758545,0.7090632915496826,0.00017824597307480872,56.02764129638672,-1.4643751100607005e-08,1042,1,0.02,False,129.9513702392578,3
2025-11-16T19:08:26.535990,1395,0.00018193521827924997,3.3817262649536133,0.6987093687057495,-0.00035654319799505174,66.75140380859375,4.480850179788831e-08,1277,1,0.02,False,129.9513702392578,4
2025-11-16T19:08:27.821136,1396,0.00029251747764647007,5.222920894622803,0.7026902437210083,-0.0002694689610507339,67.71044158935547,-2.894795514407633e-08,1186,1,0.02,False,129.9513702392578,5
2025-11-16T19:08:29.103763,1397,-1.9730341591639444e-05,2.4416096210479736,0.6928792595863342,0.00047673581866547465,46.61830139160156,-1.5419148180484399e-09,1237,1,0.02,False,129.9513702392578,6
2025-11-16T19:08:30.386884,1398,2.4327364371856675e-05,3.988670587539673,0.6836984753608704,3.127206946373917e-05,85.5338363647461,4.413699272731719e-08,1210,1,0.02,False,129.9513702392578,7
2025-11-16T19:08:31.417206,1399,-0.0007461548084393144,1.2752565145492554,0.6966591477394104,-0.00010478181502548978,51.23158645629883,2.2007869304729866e-08,1040,1,0.02,False,129.9513702392578,8
2025-11-16T19:08:32.706798,1400,0.00196449039503932,10.345661163330078,0.668367862701416,0.0007278628763742745,147.81092834472656,1.1995903825834375e-08,1113,1,0.02,False,147.81092834472656,0
2025-11-16T19:08:34.014826,1401,0.0004021550703328103,6.073310852050781,0.6995118260383606,5.4729633120587096e-05,60.364593505859375,3.792574077010613e-08,1207,1,0.02,False,147.81092834472656,1
2025-11-16T19:08:35.302270,1402,-4.993812763132155e-05,1.9265724420547485,0.7029823064804077,0.00014571678184438497,45.34117126464844,5.3854549264542584e-08,1275,1,0.02,False,147.81092834472656,2
2025-11-16T19:08:36.587817,1403,-0.00011164271563757211,3.0738165378570557,0.7062198519706726,-6.03418993705418e-06,52.41632080078125,-8.325728373392849e-08,1260,1,0.02,False,147.81092834472656,3
2025-11-16T19:08:37.872861,1404,4.164980418863706e-05,2.1374573707580566,0.7095749378204346,0.0004329670045990497,49.444129943847656,1.205275612647938e-08,1266,1,0.02,False,147.81092834472656,4
2025-11-16T19:08:39.156703,1405,-0.0007745017646811903,1.7635819911956787,0.6828793287277222,-0.00046505031059496105,50.37540054321289,-3.709592277800766e-08,1234,1,0.02,False,147.81092834472656,5
2025-11-16T19:08:40.441818,1406,-0.0007153820479288697,1.763457179069519,0.6761648654937744,0.0010925072710961103,56.02149200439453,-1.5307774603456892e-08,1246,1,0.02,False,147.81092834472656,6
2025-11-16T19:08:41.723785,1407,0.0020339777693152428,3.3928604125976562,0.7064886689186096,-0.00043284831917844713,77.95195007324219,3.811521054331024e-08,1201,1,0.02,False,147.81092834472656,7
2025-11-16T19:08:42.752127,1408,-0.0016106364782899618,1.246383786201477,0.6795955300331116,0.0015246665570884943,46.552650451660156,-3.3075409078264784e-08,1038,1,0.02,False,147.81092834472656,8
2025-11-16T19:08:44.036907,1409,0.0009123185882344842,1.8387486934661865,0.7018964886665344,0.00018765193817671388,63.05925369262695,-6.0743587937395205e-09,1256,1,0.02,False,147.81092834472656,9
2025-11-16T19:08:45.322761,1410,-0.0018183114007115364,2.046961545944214,0.7028464078903198,0.002532554091885686,62.41411209106445,3.291369665703314e-08,1159,1,0.02,False,147.81092834472656,10
2025-11-16T19:08:46.603644,1411,0.00020497724472079426,3.7220163345336914,0.6706206202507019,0.002623043954372406,67.14083099365234,1.270506988504394e-08,1201,1,0.02,False,147.81092834472656,11
2025-11-16T19:08:47.635736,1412,-0.00031224056147038937,0.8721429109573364,0.6867552995681763,-0.00013872126874048263,48.144920349121094,-3.696412065323784e-08,1032,1,0.02,False,147.81092834472656,12
2025-11-16T19:08:48.918401,1413,-0.00015430932398885489,4.04580545425415,0.6743013262748718,-0.00026875772164203227,92.78849029541016,1.4001743764424646e-08,1226,1,0.02,False,147.81092834472656,13
2025-11-16T19:08:49.950475,1414,-0.001135286525823176,1.4157921075820923,0.6806613802909851,0.0012178244069218636,53.86064910888672,-5.169967209894821e-08,1033,1,0.02,False,147.81092834472656,14
2025-11-16T19:08:51.231911,1415,0.0011129677295684814,5.683567523956299,0.6894227862358093,0.0015722446842119098,112.86468505859375,-3.4709117358033836e-08,1154,1,0.02,False,147.81092834472656,15
2025-11-16T19:08:52.265893,1416,-0.00126535480376333,0.7157968282699585,0.6699418425559998,0.002750223036855459,48.173667907714844,-1.4629711664326805e-08,1043,1,0.02,False,147.81092834472656,16
2025-11-16T19:08:53.550128,1417,0.0027645593509078026,1.769288420677185,0.6936787366867065,0.002098602708429098,55.58860778808594,-2.970710610838978e-08,1252,1,0.02,False,147.81092834472656,17
2025-11-16T19:08:54.832435,1418,0.0011565936729311943,2.9244213104248047,0.6537776589393616,0.0038864966481924057,83.25215911865234,5.176192985345551e-08,1216,1,0.02,False,147.81092834472656,18
2025-11-16T19:08:55.859659,1419,-0.0017034384654834867,0.8866108655929565,0.6985136270523071,0.004313256591558456,47.1419563293457,-2.562656398197305e-08,1042,1,0.02,False,147.81092834472656,19
2025-11-16T19:08:57.146016,1420,0.001293483655899763,0.9907066822052002,0.6878918409347534,0.009016083553433418,51.691368103027344,7.532972290391626e-08,1266,1,0.02,False,147.81092834472656,20
2025-11-16T19:08:58.428775,1421,8.170795626938343e-05,1.8323267698287964,0.6695703864097595,0.0022436350118368864,65.5586166381836,-1.1499949437165924e-08,1161,1,0.02,False,147.81092834472656,21
2025-11-16T19:08:59.457878,1422,-0.00013601803220808506,0.8498890995979309,0.697409987449646,7.987641583895311e-05,40.61674118041992,2.9628717257423887e-08,1030,1,0.02,False,147.81092834472656,22
2025-11-16T19:09:00.741567,1423,0.00014036719221621752,9.032501220703125,0.6618137359619141,0.0011278263991698623,128.03964233398438,-5.9295810928006176e-08,1158,1,0.02,False,147.81092834472656,23
2025-11-16T19:09:01.773768,1424,0.00041481584776192904,0.973858654499054,0.6807851791381836,-0.0003842246369458735,47.21129608154297,1.0575765685416627e-07,1028,1,0.02,False,147.81092834472656,24
2025-11-16T19:09:02.802884,1425,0.0001604394055902958,1.0264661312103271,0.7017732858657837,-0.00017873509204946458,46.91690444946289,-1.862645149230957e-08,1024,1,0.02,False,147.81092834472656,25
2025-11-16T19:09:04.089611,1426,-0.0032658048439770937,2.8888657093048096,0.6709085702896118,0.0010819596936926246,80.34375,-2.457131920152733e-08,1242,1,0.02,False,147.81092834472656,26
2025-11-16T19:09:05.118676,1427,-0.0025236760266125202,0.8397434949874878,0.6538981199264526,-0.0005086460150778294,55.721099853515625,0.0,1024,1,0.02,False,147.81092834472656,27
2025-11-16T19:09:06.403770,1428,-0.0025317263789474964,1.6584020853042603,0.6962053775787354,0.004880322143435478,59.66001892089844,1.3008345511877906e-08,1173,1,0.02,False,147.81092834472656,28
2025-11-16T19:09:07.434630,1429,-0.000666928244754672,2.4809305667877197,0.6748705506324768,0.005283753387629986,71.95186614990234,-2.959997935647607e-08,1031,1,0.02,False,147.81092834472656,29
2025-11-16T19:09:08.722267,1430,0.0003874880785588175,1.6262531280517578,0.7004860639572144,0.008626064285635948,61.116973876953125,-9.258974031922662e-09,1236,1,0.02,False,147.81092834472656,30
2025-11-16T19:09:10.008477,1431,0.001557307317852974,2.2830755710601807,0.6787359118461609,0.003759396495297551,83.692138671875,-7.752136355065886e-08,1181,1,0.02,False,147.81092834472656,31
2025-11-16T19:09:11.293143,1432,-0.0008270350517705083,2.7456514835357666,0.6528932452201843,-0.00043670652667060494,76.66595458984375,-2.43556090850916e-08,1253,1,0.02,False,147.81092834472656,32
2025-11-16T19:09:12.572764,1433,-0.0007499169441871345,1.9515516757965088,0.6742366552352905,0.0007036701426841319,75.60713958740234,-2.6445041712008788e-08,1154,1,0.02,False,147.81092834472656,33
2025-11-16T19:09:13.854682,1434,-8.005715790204704e-05,4.956930637359619,0.6538763642311096,0.0023363663349300623,124.36347198486328,2.615045247011949e-08,1167,1,0.02,False,147.81092834472656,34
2025-11-16T19:09:15.142784,1435,-0.0010897868778556585,1.477187156677246,0.6891289949417114,5.310977212502621e-05,63.790287017822266,1.2405519278502197e-08,1230,1,0.02,False,147.81092834472656,35
2025-11-16T19:09:16.424681,1436,0.0022951264400035143,1.0921961069107056,0.675604522228241,0.0005550813511945307,63.25693130493164,9.349748530951274e-09,1224,1,0.02,False,147.81092834472656,36
2025-11-16T19:09:17.706427,1437,-0.00015832498320378363,0.9848006367683411,0.6942222714424133,0.0018189552938565612,46.038543701171875,-4.817297138970389e-08,1267,1,0.02,False,147.81092834472656,37
2025-11-16T19:09:18.990626,1438,-0.00044902059016749263,3.1970672607421875,0.6676666736602783,0.0035121673718094826,93.23314666748047,-3.643605950287565e-08,1204,1,0.02,False,147.81092834472656,38
2025-11-16T19:09:20.277711,1439,-0.00029505425482057035,1.2081447839736938,0.693004846572876,0.0051240879110991955,52.91987991333008,0.0,1259,1,0.02,False,147.81092834472656,39
2025-11-16T19:09:21.564310,1440,-0.00396294379606843,1.3590381145477295,0.6629595756530762,0.002648283028975129,60.59461212158203,1.752784939412777e-08,1197,1,0.02,False,147.81092834472656,40
2025-11-16T19:09:22.848421,1441,-0.0013630354078486562,5.688197135925293,0.6577946543693542,0.0008099729311652482,100.0038070678711,-2.6172880751573757e-08,1166,1,0.02,False,147.81092834472656,41
